datetime,pickup_zone,ride_requests,temperature,humidity,is_raining,hour_of_day,day_of_week,is_weekend,month
2022-02-25 00:00:00,Mumbai_Central,25,30.6,61.9,0,0,4,False,2
2022-02-25 04:00:00,Mumbai_Central,22,33.0,88.7,0,4,4,False,2
2022-02-25 08:00:00,Mumbai_Central,35,34.7,73.8,0,8,4,False,2
2022-02-25 12:00:00,Mumbai_Central,24,23.1,65.0,0,12,4,False,2
2022-02-25 16:00:00,Mumbai_Central,23,24.6,88.8,0,16,4,False,2
2022-02-25 20:00:00,Mumbai_Central,58,32.7,77.8,0,20,4,False,2
2022-02-26 00:00:00,Mumbai_Central,26,27.3,81.5,0,0,5,True,2
2022-02-26 04:00:00,Mumbai_Central,21,18.1,75.0,0,4,5,True,2
2022-02-26 08:00:00,Mumbai_Central,24,22.4,85.4,0,8,5,True,2
2022-02-26 12:00:00,Mumbai_Central,15,19.3,74.4,0,12,5,True,2
2022-02-26 16:00:00,Mumbai_Central,18,22.8,71.8,0,16,5,True,2
2022-02-26 20:00:00,Mumbai_Central,40,38.6,76.9,0,20,5,True,2
2022-02-27 00:00:00,Mumbai_Central,19,15.8,61.2,0,0,6,True,2
2022-02-27 04:00:00,Mumbai_Central,20,28.3,75.5,0,4,6,True,2
2022-02-27 08:00:00,Mumbai_Central,29,16.4,77.7,0,8,6,True,2
2022-02-27 12:00:00,Mumbai_Central,18,27.9,62.1,1,12,6,True,2
2022-02-27 16:00:00,Mumbai_Central,22,20.4,86.3,0,16,6,True,2
2022-02-27 20:00:00,Mumbai_Central,29,31.4,63.8,0,20,6,True,2
2022-02-28 00:00:00,Mumbai_Central,22,19.3,66.9,0,0,0,False,2
2022-02-28 04:00:00,Mumbai_Central,32,19.3,69.1,0,4,0,False,2
2022-02-28 08:00:00,Mumbai_Central,43,23.2,77.7,0,8,0,False,2
2022-02-28 12:00:00,Mumbai_Central,24,39.4,88.6,0,12,0,False,2
2022-02-28 16:00:00,Mumbai_Central,26,44.0,71.1,1,16,0,False,2
2022-02-28 20:00:00,Mumbai_Central,57,52.9,84.2,0,20,0,False,2
2022-03-01 00:00:00,Mumbai_Central,30,19.3,83.6,0,0,1,False,3
2022-03-01 04:00:00,Mumbai_Central,23,24.9,85.2,0,4,1,False,3
2022-03-01 08:00:00,Mumbai_Central,45,42.6,85.9,0,8,1,False,3
2022-03-01 12:00:00,Mumbai_Central,30,28.3,86.0,0,12,1,False,3
2022-03-01 16:00:00,Mumbai_Central,27,36.9,85.0,1,16,1,False,3
2022-03-01 20:00:00,Mumbai_Central,37,43.5,76.5,0,20,1,False,3
2022-03-02 00:00:00,Mumbai_Central,27,23.7,80.6,0,0,2,False,3
2022-03-02 04:00:00,Mumbai_Central,25,14.3,72.6,0,4,2,False,3
2022-03-02 08:00:00,Mumbai_Central,33,17.4,89.1,0,8,2,False,3
2022-03-02 12:00:00,Mumbai_Central,28,28.6,67.9,0,12,2,False,3
2022-03-02 16:00:00,Mumbai_Central,27,22.2,62.3,1,16,2,False,3
2022-03-02 20:00:00,Mumbai_Central,43,29.4,79.5,0,20,2,False,3
2022-03-03 00:00:00,Mumbai_Central,25,33.2,86.0,1,0,3,False,3
2022-03-03 04:00:00,Mumbai_Central,25,15.7,77.6,0,4,3,False,3
2022-03-03 08:00:00,Mumbai_Central,41,15.8,73.5,1,8,3,False,3
2022-03-03 12:00:00,Mumbai_Central,27,32.1,60.2,0,12,3,False,3
2022-03-03 16:00:00,Mumbai_Central,24,42.0,79.1,0,16,3,False,3
2022-03-03 20:00:00,Mumbai_Central,49,39.1,86.3,0,20,3,False,3
2022-03-04 00:00:00,Mumbai_Central,22,41.6,78.2,0,0,4,False,3
2022-03-04 04:00:00,Mumbai_Central,27,25.6,82.3,0,4,4,False,3
2022-03-04 08:00:00,Mumbai_Central,38,29.2,76.1,0,8,4,False,3
2022-03-04 12:00:00,Mumbai_Central,28,34.1,81.2,0,12,4,False,3
2022-03-04 16:00:00,Mumbai_Central,26,23.6,73.3,0,16,4,False,3
2022-03-04 20:00:00,Mumbai_Central,42,34.9,74.7,1,20,4,False,3
2022-03-05 00:00:00,Mumbai_Central,18,32.3,86.5,0,0,5,True,3
2022-03-05 04:00:00,Mumbai_Central,19,19.7,69.3,0,4,5,True,3
2022-03-05 08:00:00,Mumbai_Central,30,32.4,88.6,0,8,5,True,3
2022-03-05 12:00:00,Mumbai_Central,19,26.0,71.8,0,12,5,True,3
2022-03-05 16:00:00,Mumbai_Central,23,19.2,80.2,0,16,5,True,3
2022-03-05 20:00:00,Mumbai_Central,34,30.9,65.0,0,20,5,True,3
2022-03-06 00:00:00,Mumbai_Central,22,25.8,70.6,0,0,6,True,3
2022-03-06 04:00:00,Mumbai_Central,18,31.4,71.7,0,4,6,True,3
2022-03-06 08:00:00,Mumbai_Central,28,36.7,65.2,0,8,6,True,3
2022-03-06 12:00:00,Mumbai_Central,19,36.4,78.2,0,12,6,True,3
2022-03-06 16:00:00,Mumbai_Central,18,34.9,66.1,0,16,6,True,3
2022-03-06 20:00:00,Mumbai_Central,30,26.1,83.8,0,20,6,True,3
2022-03-07 00:00:00,Mumbai_Central,28,30.2,85.1,0,0,0,False,3
2022-03-07 04:00:00,Mumbai_Central,32,42.1,85.6,1,4,0,False,3
2022-03-07 08:00:00,Mumbai_Central,37,25.8,76.3,1,8,0,False,3
2022-03-07 12:00:00,Mumbai_Central,21,35.5,71.3,0,12,0,False,3
2022-03-07 16:00:00,Mumbai_Central,27,18.0,62.1,0,16,0,False,3
2022-03-07 20:00:00,Mumbai_Central,47,16.2,66.5,0,20,0,False,3
2022-03-08 00:00:00,Mumbai_Central,24,32.8,76.5,0,0,1,False,3
2022-03-08 04:00:00,Mumbai_Central,32,33.3,80.1,0,4,1,False,3
2022-03-08 08:00:00,Mumbai_Central,42,30.4,87.2,0,8,1,False,3
2022-03-08 12:00:00,Mumbai_Central,29,31.7,74.2,0,12,1,False,3
2022-03-08 16:00:00,Mumbai_Central,24,25.0,87.2,0,16,1,False,3
2022-03-08 20:00:00,Mumbai_Central,41,16.8,84.7,0,20,1,False,3
2022-03-09 00:00:00,Mumbai_Central,29,29.4,69.7,0,0,2,False,3
2022-03-09 04:00:00,Mumbai_Central,24,32.4,79.9,0,4,2,False,3
2022-03-09 08:00:00,Mumbai_Central,43,20.4,73.0,0,8,2,False,3
2022-03-09 12:00:00,Mumbai_Central,22,39.5,86.4,0,12,2,False,3
2022-03-09 16:00:00,Mumbai_Central,25,18.1,86.9,1,16,2,False,3
2022-03-09 20:00:00,Mumbai_Central,47,37.3,62.8,1,20,2,False,3
2022-03-10 00:00:00,Mumbai_Central,28,19.9,60.7,0,0,3,False,3
2022-03-10 04:00:00,Mumbai_Central,30,26.0,60.4,0,4,3,False,3
2022-03-10 08:00:00,Mumbai_Central,40,31.1,76.9,0,8,3,False,3
2022-03-10 12:00:00,Mumbai_Central,34,36.7,66.9,0,12,3,False,3
2022-03-10 16:00:00,Mumbai_Central,32,36.9,81.5,0,16,3,False,3
2022-03-10 20:00:00,Mumbai_Central,41,32.4,75.0,0,20,3,False,3
2022-03-11 00:00:00,Mumbai_Central,28,37.8,65.4,0,0,4,False,3
2022-03-11 04:00:00,Mumbai_Central,27,41.5,83.4,0,4,4,False,3
2022-03-11 08:00:00,Mumbai_Central,46,14.8,87.6,0,8,4,False,3
2022-03-11 12:00:00,Mumbai_Central,26,32.3,61.0,0,12,4,False,3
2022-03-11 16:00:00,Mumbai_Central,27,20.8,84.1,1,16,4,False,3
2022-03-11 20:00:00,Mumbai_Central,41,36.0,70.1,0,20,4,False,3
2022-03-12 00:00:00,Mumbai_Central,24,26.6,68.1,0,0,5,True,3
2022-03-12 04:00:00,Mumbai_Central,19,15.6,68.4,0,4,5,True,3
2022-03-12 08:00:00,Mumbai_Central,26,21.8,80.2,0,8,5,True,3
2022-03-12 12:00:00,Mumbai_Central,17,17.6,85.9,0,12,5,True,3
2022-03-12 16:00:00,Mumbai_Central,18,29.5,64.3,0,16,5,True,3
2022-03-12 20:00:00,Mumbai_Central,29,49.5,73.8,0,20,5,True,3
2022-03-13 00:00:00,Mumbai_Central,20,41.9,77.2,0,0,6,True,3
2022-03-13 04:00:00,Mumbai_Central,25,25.4,65.9,0,4,6,True,3
2022-03-13 08:00:00,Mumbai_Central,33,23.8,82.9,0,8,6,True,3
2022-03-13 12:00:00,Mumbai_Central,19,12.3,79.3,0,12,6,True,3
2022-03-13 16:00:00,Mumbai_Central,19,17.7,68.4,0,16,6,True,3
2022-03-13 20:00:00,Mumbai_Central,32,30.3,71.2,0,20,6,True,3
2022-03-14 00:00:00,Mumbai_Central,24,31.2,65.3,0,0,0,False,3
2022-03-14 04:00:00,Mumbai_Central,24,31.7,67.9,0,4,0,False,3
2022-03-14 08:00:00,Mumbai_Central,47,22.3,74.6,1,8,0,False,3
2022-03-14 12:00:00,Mumbai_Central,22,25.9,87.3,0,12,0,False,3
2022-03-14 16:00:00,Mumbai_Central,27,23.8,84.8,0,16,0,False,3
2022-03-14 20:00:00,Mumbai_Central,38,39.1,78.5,1,20,0,False,3
2022-03-15 00:00:00,Mumbai_Central,26,28.5,73.1,0,0,1,False,3
2022-03-15 04:00:00,Mumbai_Central,21,23.9,73.5,0,4,1,False,3
2022-03-15 08:00:00,Mumbai_Central,32,21.5,71.4,0,8,1,False,3
2022-03-15 12:00:00,Mumbai_Central,26,23.6,80.3,0,12,1,False,3
2022-03-15 16:00:00,Mumbai_Central,30,40.3,67.0,0,16,1,False,3
2022-03-15 20:00:00,Mumbai_Central,42,29.1,85.4,1,20,1,False,3
2022-03-16 00:00:00,Mumbai_Central,32,35.9,78.7,1,0,2,False,3
2022-03-16 04:00:00,Mumbai_Central,24,36.3,73.3,0,4,2,False,3
2022-03-16 08:00:00,Mumbai_Central,40,19.2,89.0,0,8,2,False,3
2022-03-16 12:00:00,Mumbai_Central,29,30.4,77.3,1,12,2,False,3
2022-03-16 16:00:00,Mumbai_Central,29,20.4,72.1,1,16,2,False,3
2022-03-16 20:00:00,Mumbai_Central,56,42.0,65.5,0,20,2,False,3
2022-03-17 00:00:00,Mumbai_Central,27,27.5,69.0,0,0,3,False,3
2022-03-17 04:00:00,Mumbai_Central,25,13.2,76.4,1,4,3,False,3
2022-03-17 08:00:00,Mumbai_Central,42,31.7,63.1,0,8,3,False,3
2022-03-17 12:00:00,Mumbai_Central,26,32.1,62.0,0,12,3,False,3
2022-03-17 16:00:00,Mumbai_Central,27,31.4,63.1,0,16,3,False,3
2022-03-17 20:00:00,Mumbai_Central,52,44.6,70.4,0,20,3,False,3
2022-03-18 00:00:00,Mumbai_Central,23,31.9,70.8,0,0,4,False,3
2022-03-18 04:00:00,Mumbai_Central,31,15.6,69.8,0,4,4,False,3
2022-03-18 08:00:00,Mumbai_Central,34,37.6,84.7,0,8,4,False,3
2022-03-18 12:00:00,Mumbai_Central,26,24.3,88.0,0,12,4,False,3
2022-03-18 16:00:00,Mumbai_Central,25,8.1,64.8,0,16,4,False,3
2022-03-18 20:00:00,Mumbai_Central,55,22.7,72.5,0,20,4,False,3
2022-03-19 00:00:00,Mumbai_Central,20,33.7,72.1,0,0,5,True,3
2022-03-19 04:00:00,Mumbai_Central,22,11.6,70.6,0,4,5,True,3
2022-03-19 08:00:00,Mumbai_Central,29,18.4,64.7,0,8,5,True,3
2022-03-19 12:00:00,Mumbai_Central,17,24.8,66.9,0,12,5,True,3
2022-03-19 16:00:00,Mumbai_Central,26,29.6,80.3,0,16,5,True,3
2022-03-19 20:00:00,Mumbai_Central,38,41.1,72.9,0,20,5,True,3
2022-03-20 00:00:00,Mumbai_Central,24,13.5,61.2,0,0,6,True,3
2022-03-20 04:00:00,Mumbai_Central,21,34.1,72.0,0,4,6,True,3
2022-03-20 08:00:00,Mumbai_Central,24,41.2,80.6,0,8,6,True,3
2022-03-20 12:00:00,Mumbai_Central,22,36.6,69.2,0,12,6,True,3
2022-03-20 16:00:00,Mumbai_Central,17,40.0,86.9,0,16,6,True,3
2022-03-20 20:00:00,Mumbai_Central,31,24.2,79.9,0,20,6,True,3
2022-03-21 00:00:00,Mumbai_Central,22,25.0,86.1,1,0,0,False,3
2022-03-21 04:00:00,Mumbai_Central,25,23.9,77.2,0,4,0,False,3
2022-03-21 08:00:00,Mumbai_Central,31,22.6,61.2,0,8,0,False,3
2022-03-21 12:00:00,Mumbai_Central,27,36.0,87.1,0,12,0,False,3
2022-03-21 16:00:00,Mumbai_Central,26,31.5,66.7,0,16,0,False,3
2022-03-21 20:00:00,Mumbai_Central,52,31.8,70.1,1,20,0,False,3
2022-03-22 00:00:00,Mumbai_Central,22,4.7,70.0,0,0,1,False,3
2022-03-22 04:00:00,Mumbai_Central,29,25.0,64.5,0,4,1,False,3
2022-03-22 08:00:00,Mumbai_Central,37,27.2,80.9,0,8,1,False,3
2022-03-22 12:00:00,Mumbai_Central,30,24.7,72.3,0,12,1,False,3
2022-03-22 16:00:00,Mumbai_Central,30,21.8,80.1,0,16,1,False,3
2022-03-22 20:00:00,Mumbai_Central,43,38.6,86.0,0,20,1,False,3
2022-03-23 00:00:00,Mumbai_Central,27,37.2,66.0,1,0,2,False,3
2022-03-23 04:00:00,Mumbai_Central,29,29.7,84.6,0,4,2,False,3
2022-03-23 08:00:00,Mumbai_Central,46,32.7,63.1,0,8,2,False,3
2022-03-23 12:00:00,Mumbai_Central,34,24.8,80.5,0,12,2,False,3
2022-03-23 16:00:00,Mumbai_Central,26,19.6,78.8,0,16,2,False,3
2022-03-23 20:00:00,Mumbai_Central,40,34.1,78.2,0,20,2,False,3
2022-03-24 00:00:00,Mumbai_Central,24,25.5,62.4,0,0,3,False,3
2022-03-24 04:00:00,Mumbai_Central,23,27.8,68.9,0,4,3,False,3
2022-03-24 08:00:00,Mumbai_Central,45,41.0,75.0,0,8,3,False,3
2022-03-24 12:00:00,Mumbai_Central,24,43.6,81.4,0,12,3,False,3
2022-03-24 16:00:00,Mumbai_Central,32,21.0,79.9,0,16,3,False,3
2022-03-24 20:00:00,Mumbai_Central,46,22.3,81.9,0,20,3,False,3
2022-03-25 00:00:00,Mumbai_Central,28,29.9,63.1,0,0,4,False,3
2022-03-25 04:00:00,Mumbai_Central,29,33.2,81.4,0,4,4,False,3
2022-03-25 08:00:00,Mumbai_Central,33,37.4,88.7,0,8,4,False,3
2022-03-25 12:00:00,Mumbai_Central,26,29.1,71.4,0,12,4,False,3
2022-03-25 16:00:00,Mumbai_Central,24,23.0,65.3,1,16,4,False,3
2022-03-25 20:00:00,Mumbai_Central,49,25.7,72.1,0,20,4,False,3
2022-03-26 00:00:00,Mumbai_Central,19,20.7,77.4,0,0,5,True,3
2022-03-26 04:00:00,Mumbai_Central,23,30.6,60.8,0,4,5,True,3
2022-03-26 08:00:00,Mumbai_Central,28,48.4,76.2,0,8,5,True,3
2022-03-26 12:00:00,Mumbai_Central,16,22.9,67.0,0,12,5,True,3
2022-03-26 16:00:00,Mumbai_Central,19,43.8,67.6,0,16,5,True,3
2022-03-26 20:00:00,Mumbai_Central,38,27.8,65.7,0,20,5,True,3
2022-03-27 00:00:00,Mumbai_Central,19,25.0,83.0,0,0,6,True,3
2022-03-27 04:00:00,Mumbai_Central,20,26.8,88.0,0,4,6,True,3
2022-03-27 08:00:00,Mumbai_Central,25,28.6,64.9,0,8,6,True,3
2022-03-27 12:00:00,Mumbai_Central,23,11.0,86.5,0,12,6,True,3
2022-03-27 16:00:00,Mumbai_Central,19,31.2,64.5,0,16,6,True,3
2022-03-27 20:00:00,Mumbai_Central,35,29.0,71.8,0,20,6,True,3
2022-03-28 00:00:00,Mumbai_Central,28,45.3,86.2,0,0,0,False,3
2022-03-28 04:00:00,Mumbai_Central,25,37.5,77.0,1,4,0,False,3
2022-03-28 08:00:00,Mumbai_Central,36,26.2,77.9,0,8,0,False,3
2022-03-28 12:00:00,Mumbai_Central,32,18.8,74.3,0,12,0,False,3
2022-03-28 16:00:00,Mumbai_Central,31,32.5,61.2,0,16,0,False,3
2022-03-28 20:00:00,Mumbai_Central,51,21.5,89.5,0,20,0,False,3
2022-03-29 00:00:00,Mumbai_Central,29,43.9,71.4,0,0,1,False,3
2022-03-29 04:00:00,Mumbai_Central,28,21.3,61.5,0,4,1,False,3
2022-03-29 08:00:00,Mumbai_Central,47,31.7,72.4,1,8,1,False,3
2022-03-29 12:00:00,Mumbai_Central,28,38.8,65.5,0,12,1,False,3
2022-03-29 16:00:00,Mumbai_Central,30,18.3,65.5,0,16,1,False,3
2022-03-29 20:00:00,Mumbai_Central,43,26.3,75.4,0,20,1,False,3
2022-03-30 00:00:00,Mumbai_Central,26,29.0,77.0,1,0,2,False,3
2022-03-30 04:00:00,Mumbai_Central,26,22.1,62.9,0,4,2,False,3
2022-03-30 08:00:00,Mumbai_Central,34,24.4,65.1,0,8,2,False,3
2022-03-30 12:00:00,Mumbai_Central,23,26.3,89.7,0,12,2,False,3
2022-03-30 16:00:00,Mumbai_Central,31,37.2,72.3,0,16,2,False,3
2022-03-30 20:00:00,Mumbai_Central,43,39.1,70.1,0,20,2,False,3
2022-03-31 00:00:00,Mumbai_Central,25,33.0,76.4,0,0,3,False,3
2022-03-31 04:00:00,Mumbai_Central,30,36.3,70.5,0,4,3,False,3
2022-03-31 08:00:00,Mumbai_Central,47,15.8,89.3,0,8,3,False,3
2022-03-31 12:00:00,Mumbai_Central,31,14.4,84.1,1,12,3,False,3
2022-03-31 16:00:00,Mumbai_Central,22,10.3,75.6,1,16,3,False,3
2022-03-31 20:00:00,Mumbai_Central,40,36.8,64.8,1,20,3,False,3
2022-04-01 00:00:00,Mumbai_Central,32,7.0,70.7,0,0,4,False,4
2022-04-01 04:00:00,Mumbai_Central,27,23.8,77.1,0,4,4,False,4
2022-04-01 08:00:00,Mumbai_Central,41,37.6,76.9,0,8,4,False,4
2022-04-01 12:00:00,Mumbai_Central,31,23.0,67.8,0,12,4,False,4
2022-04-01 16:00:00,Mumbai_Central,27,13.3,82.0,0,16,4,False,4
2022-04-01 20:00:00,Mumbai_Central,49,27.7,78.8,0,20,4,False,4
2022-04-02 00:00:00,Mumbai_Central,19,29.8,86.7,0,0,5,True,4
2022-04-02 04:00:00,Mumbai_Central,23,36.6,68.1,0,4,5,True,4
2022-04-02 08:00:00,Mumbai_Central,26,22.2,62.6,0,8,5,True,4
2022-04-02 12:00:00,Mumbai_Central,19,29.6,84.4,0,12,5,True,4
2022-04-02 16:00:00,Mumbai_Central,21,46.4,79.9,0,16,5,True,4
2022-04-02 20:00:00,Mumbai_Central,40,16.2,66.9,1,20,5,True,4
2022-04-03 00:00:00,Mumbai_Central,16,28.0,80.2,0,0,6,True,4
2022-04-03 04:00:00,Mumbai_Central,22,37.2,89.3,0,4,6,True,4
2022-04-03 08:00:00,Mumbai_Central,35,31.1,81.9,0,8,6,True,4
2022-04-03 12:00:00,Mumbai_Central,18,21.4,82.4,0,12,6,True,4
2022-04-03 16:00:00,Mumbai_Central,18,26.1,82.5,1,16,6,True,4
2022-04-03 20:00:00,Mumbai_Central,38,34.0,61.9,0,20,6,True,4
2022-04-04 00:00:00,Mumbai_Central,25,23.5,80.7,1,0,0,False,4
2022-04-04 04:00:00,Mumbai_Central,30,31.4,69.4,0,4,0,False,4
2022-04-04 08:00:00,Mumbai_Central,44,37.6,84.4,1,8,0,False,4
2022-04-04 12:00:00,Mumbai_Central,27,34.2,67.6,1,12,0,False,4
2022-04-04 16:00:00,Mumbai_Central,22,37.5,71.5,0,16,0,False,4
2022-04-04 20:00:00,Mumbai_Central,54,27.3,78.1,0,20,0,False,4
2022-04-05 00:00:00,Mumbai_Central,32,20.2,86.4,0,0,1,False,4
2022-04-05 04:00:00,Mumbai_Central,23,39.3,88.8,0,4,1,False,4
2022-04-05 08:00:00,Mumbai_Central,42,23.8,64.2,0,8,1,False,4
2022-04-05 12:00:00,Mumbai_Central,28,38.8,75.6,0,12,1,False,4
2022-04-05 16:00:00,Mumbai_Central,30,29.7,77.9,0,16,1,False,4
2022-04-05 20:00:00,Mumbai_Central,47,23.5,73.7,0,20,1,False,4
2022-04-06 00:00:00,Mumbai_Central,31,26.2,61.6,0,0,2,False,4
2022-04-06 04:00:00,Mumbai_Central,25,33.0,87.5,0,4,2,False,4
2022-04-06 08:00:00,Mumbai_Central,42,29.2,87.9,0,8,2,False,4
2022-04-06 12:00:00,Mumbai_Central,24,25.7,81.6,0,12,2,False,4
2022-04-06 16:00:00,Mumbai_Central,22,38.0,70.2,0,16,2,False,4
2022-04-06 20:00:00,Mumbai_Central,51,24.4,83.3,0,20,2,False,4
2022-04-07 00:00:00,Mumbai_Central,33,30.3,70.4,0,0,3,False,4
2022-04-07 04:00:00,Mumbai_Central,28,23.5,69.2,0,4,3,False,4
2022-04-07 08:00:00,Mumbai_Central,34,13.8,72.5,0,8,3,False,4
2022-04-07 12:00:00,Mumbai_Central,31,31.8,88.6,0,12,3,False,4
2022-04-07 16:00:00,Mumbai_Central,24,24.9,79.0,0,16,3,False,4
2022-04-07 20:00:00,Mumbai_Central,41,30.3,88.7,0,20,3,False,4
2022-04-08 00:00:00,Mumbai_Central,30,40.6,88.0,1,0,4,False,4
2022-04-08 04:00:00,Mumbai_Central,31,28.5,71.3,0,4,4,False,4
2022-04-08 08:00:00,Mumbai_Central,40,28.3,83.9,0,8,4,False,4
2022-04-08 12:00:00,Mumbai_Central,28,12.3,71.3,0,12,4,False,4
2022-04-08 16:00:00,Mumbai_Central,24,24.8,88.4,0,16,4,False,4
2022-04-08 20:00:00,Mumbai_Central,51,18.5,83.3,0,20,4,False,4
2022-04-09 00:00:00,Mumbai_Central,19,30.2,84.2,0,0,5,True,4
2022-04-09 04:00:00,Mumbai_Central,19,34.9,77.9,0,4,5,True,4
2022-04-09 08:00:00,Mumbai_Central,26,21.7,79.3,0,8,5,True,4
2022-04-09 12:00:00,Mumbai_Central,21,19.8,84.0,0,12,5,True,4
2022-04-09 16:00:00,Mumbai_Central,17,19.1,61.7,0,16,5,True,4
2022-04-09 20:00:00,Mumbai_Central,29,37.2,64.4,0,20,5,True,4
2022-04-10 00:00:00,Mumbai_Central,15,19.5,69.2,1,0,6,True,4
2022-04-10 04:00:00,Mumbai_Central,20,27.6,76.0,0,4,6,True,4
2022-04-10 08:00:00,Mumbai_Central,26,35.6,61.5,0,8,6,True,4
2022-04-10 12:00:00,Mumbai_Central,21,29.9,88.8,0,12,6,True,4
2022-04-10 16:00:00,Mumbai_Central,22,37.2,70.9,0,16,6,True,4
2022-04-10 20:00:00,Mumbai_Central,42,26.2,72.1,0,20,6,True,4
2022-04-11 00:00:00,Mumbai_Central,27,30.4,66.1,0,0,0,False,4
2022-04-11 04:00:00,Mumbai_Central,32,41.0,74.3,1,4,0,False,4
2022-04-11 08:00:00,Mumbai_Central,40,34.0,85.2,0,8,0,False,4
2022-04-11 12:00:00,Mumbai_Central,27,18.5,79.5,0,12,0,False,4
2022-04-11 16:00:00,Mumbai_Central,29,31.0,71.8,0,16,0,False,4
2022-04-11 20:00:00,Mumbai_Central,53,37.8,83.3,0,20,0,False,4
2022-04-12 00:00:00,Mumbai_Central,24,18.7,66.4,0,0,1,False,4
2022-04-12 04:00:00,Mumbai_Central,30,32.2,67.8,0,4,1,False,4
2022-04-12 08:00:00,Mumbai_Central,41,47.9,78.0,0,8,1,False,4
2022-04-12 12:00:00,Mumbai_Central,29,38.0,80.0,0,12,1,False,4
2022-04-12 16:00:00,Mumbai_Central,29,32.4,65.6,0,16,1,False,4
2022-04-12 20:00:00,Mumbai_Central,46,23.6,70.4,1,20,1,False,4
2022-04-13 00:00:00,Mumbai_Central,32,11.4,87.6,0,0,2,False,4
2022-04-13 04:00:00,Mumbai_Central,27,25.4,89.2,0,4,2,False,4
2022-04-13 08:00:00,Mumbai_Central,41,24.1,65.8,0,8,2,False,4
2022-04-13 12:00:00,Mumbai_Central,28,33.1,63.6,0,12,2,False,4
2022-04-13 16:00:00,Mumbai_Central,22,37.4,67.9,0,16,2,False,4
2022-04-13 20:00:00,Mumbai_Central,39,26.3,69.5,0,20,2,False,4
2022-04-14 00:00:00,Mumbai_Central,28,19.5,78.9,0,0,3,False,4
2022-04-14 04:00:00,Mumbai_Central,28,36.0,74.6,1,4,3,False,4
2022-04-14 08:00:00,Mumbai_Central,41,29.5,75.4,0,8,3,False,4
2022-04-14 12:00:00,Mumbai_Central,23,37.2,80.5,1,12,3,False,4
2022-04-14 16:00:00,Mumbai_Central,28,30.6,87.0,0,16,3,False,4
2022-04-14 20:00:00,Mumbai_Central,41,34.7,80.3,0,20,3,False,4
2022-04-15 00:00:00,Mumbai_Central,25,25.1,64.4,1,0,4,False,4
2022-04-15 04:00:00,Mumbai_Central,23,11.9,83.1,0,4,4,False,4
2022-04-15 08:00:00,Mumbai_Central,38,27.5,84.5,1,8,4,False,4
2022-04-15 12:00:00,Mumbai_Central,24,24.0,88.1,0,12,4,False,4
2022-04-15 16:00:00,Mumbai_Central,33,36.1,87.9,0,16,4,False,4
2022-04-15 20:00:00,Mumbai_Central,51,34.2,71.6,0,20,4,False,4
2022-04-16 00:00:00,Mumbai_Central,24,37.2,71.8,0,0,5,True,4
2022-04-16 04:00:00,Mumbai_Central,19,21.8,69.0,0,4,5,True,4
2022-04-16 08:00:00,Mumbai_Central,24,35.7,64.6,0,8,5,True,4
2022-04-16 12:00:00,Mumbai_Central,22,29.7,80.8,0,12,5,True,4
2022-04-16 16:00:00,Mumbai_Central,19,38.7,85.9,0,16,5,True,4
2022-04-16 20:00:00,Mumbai_Central,34,30.9,85.9,0,20,5,True,4
2022-04-17 00:00:00,Mumbai_Central,17,29.8,61.6,1,0,6,True,4
2022-04-17 04:00:00,Mumbai_Central,20,38.1,65.8,0,4,6,True,4
2022-04-17 08:00:00,Mumbai_Central,27,31.7,70.3,1,8,6,True,4
2022-04-17 12:00:00,Mumbai_Central,22,26.6,62.9,0,12,6,True,4
2022-04-17 16:00:00,Mumbai_Central,16,27.2,78.2,0,16,6,True,4
2022-04-17 20:00:00,Mumbai_Central,26,19.1,82.9,1,20,6,True,4
2022-04-18 00:00:00,Mumbai_Central,29,33.4,88.9,0,0,0,False,4
2022-04-18 04:00:00,Mumbai_Central,26,29.5,77.4,0,4,0,False,4
2022-04-18 08:00:00,Mumbai_Central,36,21.6,64.6,0,8,0,False,4
2022-04-18 12:00:00,Mumbai_Central,27,29.2,69.1,1,12,0,False,4
2022-04-18 16:00:00,Mumbai_Central,32,28.4,60.4,0,16,0,False,4
2022-04-18 20:00:00,Mumbai_Central,49,32.5,72.2,0,20,0,False,4
2022-04-19 00:00:00,Mumbai_Central,33,29.2,89.7,0,0,1,False,4
2022-04-19 04:00:00,Mumbai_Central,26,43.5,73.0,0,4,1,False,4
2022-04-19 08:00:00,Mumbai_Central,41,28.2,67.8,0,8,1,False,4
2022-04-19 12:00:00,Mumbai_Central,31,15.7,77.1,1,12,1,False,4
2022-04-19 16:00:00,Mumbai_Central,27,9.9,86.0,0,16,1,False,4
2022-04-19 20:00:00,Mumbai_Central,58,20.8,69.6,0,20,1,False,4
2022-04-20 00:00:00,Mumbai_Central,28,26.9,70.6,0,0,2,False,4
2022-04-20 04:00:00,Mumbai_Central,26,23.8,89.2,0,4,2,False,4
2022-04-20 08:00:00,Mumbai_Central,41,30.1,61.9,0,8,2,False,4
2022-04-20 12:00:00,Mumbai_Central,29,23.1,85.3,0,12,2,False,4
2022-04-20 16:00:00,Mumbai_Central,24,23.5,78.6,0,16,2,False,4
2022-04-20 20:00:00,Mumbai_Central,40,19.0,72.3,0,20,2,False,4
2022-04-21 00:00:00,Mumbai_Central,27,26.4,68.0,0,0,3,False,4
2022-04-21 04:00:00,Mumbai_Central,32,24.3,81.0,0,4,3,False,4
